id,acc_y_vec,vel_y_vec,acc_x_vec,time_micros_vec
36,0.018372494745042,0.040843020492311,-0.018349969300937,0.08311
37,0.018299004766062,0.038787054232349,-0.018276569423733,0.02122
38,0.018225808746998,0.036673311113999,0.061796536853962,0.02153
39,0.01815290551201,0.035654428776686,0.061549350706546,0.0828
40,0.018080293889962,0.033524065558098,0.06130315330372,0.02065
41,0.018007972714402,0.031475222462661,0.011057940690505,0.02133
42,0.017935940823544,0.030532040413147,0.011013708927743,0.08205
43,0.01786419706025,0.028490476060249,0.010969654092032,0.0218
44,0.007792740272009,0.026163389234515,0.010925775475664,0.02127
45,0.007761569310921,0.024305865508157,0.010882072373762,0.08386
46,0.007730523033677,0.021942121456173,0.010838544084267,0.02076
47,0.007699600941543,0.019517892465368,0.010795189907929,0.02094
48,0.007668802537776,0.017601915745621,0.010752009148298,0.08263
49,0.007638127327625,0.015284470405356,0.010709001111705,0.02078
50,0.007607574818315,0.012988711871639,0.010666165107258,0.02138
51,0.007577144519041,0.013258431519011,0.010623500446829,0.08262
52,0.007546835940965,0.013163563526935,0.010581006445041,0.02095
53,-0.032483351402799,0.012368145842207,0.010538682419261,0.02135
54,-0.032353417997187,0.009470870076249,0.010496527689584,0.08262
55,-0.032224004325199,0.008488594667843,0.010454541578826,0.02132
56,0.017904891692102,0.008582142259153,-0.02958727658749,0.02121
57,0.017833272125334,0.009850954089724,-0.02946892748114,0.08267
58,0.017761939036833,0.009979036246845,-0.029351051771215,0.02083
59,0.017690891280685,0.010126618297049,0.01076635243587,0.0215
60,0.017620127715562,0.011465692105465,0.010723287026126,0.08453
61,0.0175496472047,0.011638663364824,0.010680393878022,0.02057
62,0.017479448615881,0.011815239218539,-0.02936232769749,0.02086
63,0.017409530821418,0.013127415361414,-0.0292448783867,0.08352
64,0.017339892698132,0.013302066367113,-0.029127898873154,0.02081
65,0.00727053312734,0.013234817809741,0.010988612722339,0.02092
66,0.00724145099483,0.013526684455608,0.01094465827145,0.08249
67,0.007212485190851,0.013293509335232,0.010900879638364,0.0207
68,-0.032816364749913,0.01221264747712,0.010857276119811,0.0213
69,-0.032685099290913,0.009182920975907,0.010813847015331,0.0827
70,-0.032554358893749,0.008153681625327,0.01077059162727,0.02126
71,-0.022334444892342,0.005472345497138,0.000724599223718,0.10538
72,-0.022245107112772,0.00473914164415,0.000721700826823,0.02069
73,0.017843873315679,0.004777256567464,0.000718814023516,0.02086
74,0.017772497822416,0.005840565253667,0.000715938767422,0.08312
75,0.017701407831127,0.005765947696938,0.000713075012352,0.02054
76,0.017630602199802,0.005661619794619,0.000710222712302,0.02137
77,0.017560079791003,0.006569070900792,0.000707381821453,0.08339
78,0.017489839471839,0.006386206875677,0.000704552294167,0.02085
79,-0.022580119886049,0.005479667377986,-0.039298265915009,0.02135
80,-0.022489799406504,0.003288109845604,-0.039141072851349,0.08257
81,-0.022399840208878,0.002493998048801,-0.038984508559944,0.02055
82,-0.022310240848043,0.001642592888115,0.011171429474296,0.02128
83,-0.022220999884651,-0.000542586204045,0.011126743756399,0.08347
84,-0.022132115885112,-0.001332031551309,0.011082236781373,0.02076
85,-0.012043587421572,-0.001965692191428,-0.028962092165752,0.02157
86,-0.011995413071885,-0.003272600364634,-0.028846243797089,0.08167
87,-0.011947431419598,-0.003856960327603,-0.028730858821901,0.0216
88,-0.011899641693919,-0.004479540823314,0.001384064613387,0.02133
89,-0.011852043127144,-0.005783962436248,0.001378528354933,0.0828
90,-0.011804634954635,-0.006349977401205,0.001373014241513,0.02133
91,0.068242583585184,-0.005268296621779,-0.038632477815453,0.02058
92,0.067969613250843,0.000223629722783,-0.038477947904191,0.08477
93,0.067697734797839,0.001407452890513,-0.038324036112574,0.02083
94,0.087426943858648,0.003099502466086,-0.038170739968124,0.02063
95,0.086728927138881,0.012011159469458,-0.037865984780218,0.10342
96,0.046382011430325,0.013048768551745,0.012285479158903,0.02145
97,0.046196483384604,0.01692431885064,0.012236337242267,0.08243
98,0.046011697451065,0.017975958540459,0.012187391893298,0.02116
99,-0.114172349338739,0.015549969182586,-0.027861357674275,0.02147
100,-0.113715659941384,0.006175446331767,-0.027749912243578,0.08259
101,-0.113260797301618,0.003819662968727,-0.027638912594604,0.02104
102,-0.112807754112412,0.001381679766816,0.042471643055775,0.02139
103,-0.112356523095962,-0.007939356125031,0.042301756483552,0.08236
104,-0.111907097003578,-0.010489158803986,0.042132549457617,0.0214
105,0.018540531384436,-0.01020225220467,-0.038035980740213,0.02131
106,0.018466369258898,-0.008748564430527,-0.037883836817252,0.08276
107,0.018392503781863,-0.008354167204574,-0.037732301469983,0.02126
108,0.088318933766735,-0.006372661893733,-0.067581372264104,0.02139
109,0.087965658031668,0.001008701573822,-0.067311046775047,0.08248
110,0.087613795399542,0.0031049691722,-0.067041802587947,0.02169
111,0.087263340217943,0.005214974426952,0.003226364622405,0.02132
112,0.086914286857072,0.012692888795644,0.003213459163915,0.08288
113,0.086566629709643,0.014841441500226,0.00320060532726,0.02086
114,-0.073779636809195,0.013647950829345,-0.026812197094049,0.02155
115,-0.073484518261959,0.00799662458139,-0.026704948305673,0.08252
116,-0.073190580188911,0.006850933780368,-0.026598128512451,0.02085
117,-0.072897817868155,0.005441650999783,0.053508264001599,0.02147
118,-0.072606226596683,-0.000522636543555,0.053294230945593,0.08313
119,-0.022026538483535,-0.001562717539522,-0.027131270194277,0.04228
120,-0.021938432329601,-0.003875141290857,-0.0270227451135,0.08283
121,-0.021850678600282,-0.00495577963013,-0.026914654133046,0.02066
122,0.088236724114119,-0.003867446149142,-0.056806995516513,0.0214
123,0.087883777217663,0.002584463978827,-0.056579767534447,0.08279
124,0.087532242108792,0.003710277723705,-0.05635344846431,0.02048
125,0.047182113140357,0.004435793764153,0.013871965329548,0.02124
126,0.046993384687795,0.008145567016319,0.01381647746823,0.08248
127,-0.073381810495552,0.00498707176385,0.013706166712123,0.04289
128,-0.07308828325357,-0.000934437617288,0.013651342045275,0.08613
129,-0.072795930120556,-0.001987580066132,0.013596736677094,0.02065
130,-0.112504746400073,-0.003918166453125,0.093542349730385,0.02036
131,-0.112054727414473,-0.012742146543284,0.093168180331464,0.08125
132,-0.111606508504815,-0.0148433963671,0.092795507610138,0.02103
133,-0.021160082470796,-0.015204799454224,-0.027575674420303,0.02162
134,-0.021075442140913,-0.017164259765398,-0.027465371722622,0.08289
135,-0.020991140372349,-0.017897698219336,-0.027355510235731,0.0207
136,0.13909282418914,-0.015322510995944,-0.057246088194788,0.02148
137,0.138536452892384,-0.004389509595066,-0.057017103842009,0.08405
138,0.137982307080814,-0.002330786742554,-0.056789035426641,0.02067
139,0.087430377852491,-0.001310988566449,-0.026561879284934,0.02046
140,0.087080656341081,0.005231256616096,-0.026455631767795,0.08129
141,0.086732333715717,0.006725248765129,-0.026349809240724,0.02206
142,-0.043614595619146,0.005666957734607,-0.026244410003761,0.02137
143,-0.04344013723667,0.002142659713684,-0.026139432363746,0.08508
144,-0.043266376687723,0.001525001921009,-0.026034874634291,0.02077
145,-0.113093311180972,-9.11E-05,0.054069264864247,0.02059
146,-0.112640937936248,-0.008507828105864,0.05385298780479,0.08156
147,-0.112190374184503,-0.01004029287563,0.053637575853571,0.02121
148,-0.061741612687765,-0.010773353513768,0.013423025550156,0.02151
149,-0.061494646237014,-0.015368532608129,0.013369333447956,0.08164
150,-0.061248667652066,-0.016711416342965,0.013315856114164,0.02208
151,0.068996327018542,-0.015461279730944,-0.066737407310293,0.02161
152,0.068720341710468,-0.010006786052097,-0.066470457681052,0.08245
153,0.068445460343626,-0.008900642365491,-0.066204575850328,0.02098
154,0.098171678502252,-0.007164291836917,0.014060242453074,0.02141
155,0.097778991788243,0.000547596490004,0.014004001483262,0.08151
156,0.09738787582109,0.002841779337089,0.013947985477329,0.02184
157,0.006998324317805,0.003270748910325,-0.026107806464581,0.02175
158,0.006970331020534,0.004218234443959,-0.026003375238723,0.08276
159,0.006942449696452,0.005094532587409,-0.025899361737768,0.02097
160,-0.113085320102334,0.003489569278043,0.014204235709184,0.02148
161,-0.112632978821924,-0.005117117858762,0.014147418766347,0.08333
162,-0.112182446906637,-0.006889500757715,0.014090829091281,0.02116
163,-0.00173371711901,-0.006366935841937,0.004034465774916,0.02133
164,-0.001726782250534,-0.006082998276433,0.004018327911817,0.08134
165,-0.001719875121532,-0.006222047462875,0.004002254600169,0.02194
166,-2.55146614363856,-0.272553340264364,-0.334669699400558,0.10429
167,-2.54126027906401,-0.326565206737641,-0.333331020602956,0.02115
168,0.148904762052249,-0.323711137340883,0.008002303479456,0.02157
169,0.14830914300404,-0.311968223168594,0.007970294265538,0.0816
170,0.147715906432023,-0.309063036523092,0.007938413088476,0.02196
171,0.067125042806295,-0.30760035411181,0.007906659436122,0.02163
172,0.06685654263507,-0.301946665412448,0.007875032798377,0.08185
173,0.06658911646453,-0.299988028541259,0.007843532667184,0.02152
174,0.056322759998672,-0.297974984193728,0.047812158536515,0.02157
175,0.056097468958677,-0.292503965616367,0.047620909902369,0.08162
176,0.055873079082842,-0.290266900257434,0.04743042626276,0.02236
177,-0.144350413233489,-0.292713571790375,-0.042759295442292,0.02135
178,-0.143773011580555,-0.304110856548846,-0.042588258260523,0.08154
179,-0.143197919534233,-0.307045080335851,-0.04241790522748,0.02176
180,-0.212625127856096,-0.311868568897057,0.04775176639343,0.02161
181,-0.211774627344671,-0.330022126606189,0.047560759327856,0.08252
182,-0.210927528835293,-0.335275896165834,0.047370516290545,0.02122
183,0.219916181280048,-0.331342768709264,-0.082818965774618,0.02161
184,0.219036516554928,-0.314476059865484,-0.082487689911519,0.08109
185,0.218160370488708,-0.310417537229622,-0.082157739151873,0.02234
186,0.327287729006754,-0.303655274015219,0.018170891804734,0.02164
187,0.325978578090727,-0.276759538148358,0.018098208237515,0.08177
188,0.324674663778364,-0.26930611948284,0.018025815404565,0.02186
189,-0.136077538737243,-0.282984158454604,-0.011998102705625,0.1037
190,-0.135533228582294,-0.285100295644407,-0.011950110294802,0.02091
191,0.005008904332035,-0.273553160401172,0.218097690146377,0.02177
192,0.004988868714707,-0.259584277589825,0.217225299385791,0.08382
193,0.004968913239848,-0.246205624458116,0.216356398188248,0.02098
194,-0.765050962413111,-0.249448461498755,-0.444509027404505,0.02091
195,-0.761990758563458,-0.300924203937965,-0.442730991294887,0.084
196,-0.758942795529205,-0.304831972026469,-0.440960067329707,0.0211
197,0.424092975652912,-0.284180815501963,-0.009196227060388,0.02089
198,0.4223966037503,-0.238162783714994,-0.009159442152147,0.08129
199,0.420707017335299,-0.217719239729643,-0.009122804383538,0.02142
200,0.079024189265958,-0.204819930133074,-0.009086313166004,0.02157
201,0.078708092508894,-0.187196072730803,-0.00904996791334,0.08156
202,0.078393260138859,-0.173915512825437,-0.009013768041687,0.02202
203,-0.181920312901697,-0.165798846641566,-0.05897771296952,0.02179
204,-0.18119263165009,-0.16845600332975,-0.058741802117642,0.08249
205,-0.18046786112349,-0.159461031845812,-0.058506834909171,0.02104
206,0.170254010321004,-0.142243179544813,0.091727192430466,0.02139
207,0.16957299427972,-0.114693956531064,0.091360283660744,0.08131
208,0.168894702302601,-0.0973452054133,0.090994842526101,0.02223
209,0.088219123493391,-0.082563326847082,-0.039369136844004,0.02145
210,0.087866246999418,-0.062638693156616,-0.039211660296628,0.08339
211,0.08751478201142,-0.04886564447571,-0.039054813655441,0.02096
212,0.177164722883374,-0.034376466637638,0.011101405599181,0.02095
213,0.176456063991841,-0.009559561202568,0.011056999976784,0.08118
214,0.175750239735873,0.005415975182897,0.011012771976877,0.02233
215,-0.08495276122307,0.014724340567541,0.070968720888969,0.02183
216,-0.084612950178178,0.008354211054991,0.070684846005413,0.08137
217,-0.084274498377465,0.004839095264199,0.070402106621392,0.02211
218,0.206062599616045,0.007770788404931,0.100120498194906,0.02164
219,0.20523834921758,0.024381515707838,0.099720016202126,0.0829
220,0.20441739582071,0.030962835947783,0.099321136137318,0.02101
221,-0.056400273762573,0.032752285204231,0.088923851592769,0.0212
222,-0.056174672667523,0.031027071152534,0.088568156186398,0.08144
223,0.244273825919055,0.043308625898017,0.067861028027405,0.044
224,0.243296730615379,0.064281094399292,0.067589583915296,0.08118
225,0.242323543692917,0.070948817216612,0.067319225579635,0.022
226,-0.008645750481854,0.071891177803172,-0.062950051322684,0.02168
227,-0.008611167479927,0.072126327404084,-0.062698251117393,0.08156
228,-0.008576722810007,0.072563461104571,-0.062447458112924,0.02215
229,-0.208542415918767,0.069186387283754,0.067802331719528,0.02147
230,-0.207708246255092,0.05317495863456,0.06753112239265,0.08223
231,-0.206877413270072,0.048990126376966,0.067260997903079,0.02131
232,0.223950096383009,0.053278068866648,0.006991953911467,0.02141
233,0.223054295997477,0.071190828160772,0.006963986095821,0.0824
234,0.222162078813487,0.076086297338995,0.006936130151438,0.02128
235,-0.068726569501767,0.074663277844066,0.016908385630832,0.02172
236,-0.06845166322376,0.069368908367395,0.016840752088309,0.08143
237,-0.068177856570865,0.069065709899353,0.016773389079956,0.02201
238,-0.137905145144582,0.066974576542554,0.006706295523636,0.02175
239,-0.137193524564003,0.055995269383572,0.006519470341541,0.08139
240,-0.136485390465747,0.053106164009704,0.006494032460175,0.02225
241,0.234219273656116,0.058606808025224,0.096468693770334,0.02166
242,0.233440484231251,0.078134580249694,0.096083453885493,0.08143
243,0.232504177613407,0.083610463168905,0.09569975242063,0.02207
244,-0.098428373599242,0.080528152702196,-0.024682416767776,0.0214
245,-0.098037184469032,0.068626180224368,-0.024583059798714,0.08358
246,-0.097687549997885,0.062258366779231,-0.024484102766736,0.02116
247,-0.047339144007557,0.057501339963468,0.085614455937943,0.02099
248,-0.047191962264351,0.050769762891468,0.085272617918629,0.08289
249,-0.046885200548786,0.046542330916911,0.084772144772175,0.02086
250,-0.14658013785555,0.040087268299427,-0.065725688950995,0.02088
251,-0.145876765500651,0.025060823609607,-0.065620896358696,0.08155
252,-0.145176674842386,0.018845498290138,-0.065355890496112,0.02192
253,0.015520149118862,0.015997183740339,0.054908045253914,0.02163
254,0.015573721315217,0.013666618678737,0.054690915212187,0.08169
255,0.015586616611615,0.010936027839852,0.054314643682069,0.02187
256,0.105599159566101,0.010454839281453,0.07394050726955,0.02148
257,0.105251352791085,0.016657829561492,0.073488494914031,0.08164
258,0.104744638883717,0.015851307634239,0.073238915609241,0.0207
259,0.064240294665962,0.014135332022629,0.04299015712297,0.02136
260,0.063898309287728,0.016718875279139,0.042862216881939,0.08324
261,0.063718031947805,0.015675281320886,0.042574612320323,0.0219
262,-0.016461825546348,0.013087034816556,0.062288622799729,0.02173
263,-0.016321263669058,0.010174729349773,0.061924240001504,0.08423
264,-0.016181562897578,0.008905509291299,0.061561775647699,0.02072
265,-0.006042718592051,0.007895228440085,0.001201220220884,0.02046
266,-0.005944726135962,0.006046176753077,0.001082564249074,0.08143
267,-0.006007420936025,0.003715888295196,0.001124838305515,0.02171
268,-0.046069519062068,0.000495414517898,0.081166756848476,0.02157
269,-0.045971024284368,-0.004736138670743,0.080888322045681,0.082
270,-0.045872580352585,-0.006689365309117,0.080610816053198,0.0216
271,0.084225811564132,-0.00580771846931,0.000334235895503,0.02148
272,0.083804150306802,4.34E-06,0.000378578606012,0.08213
273,0.083544514726545,0.001246828596559,0.000262561227063,0.02067
274,0.113285615364525,0.004022711400012,-0.079852534070113,0.02146
275,0.112907450485165,0.014158023250956,-0.07964671280589,0.08374
276,0.112530498354995,0.017655329113187,-0.079281260471236,0.02087
277,-0.047845244677342,0.017903355696708,0.031082542592145,0.0209
278,-0.047579782253393,0.01517073140543,0.031004703731187,0.08322
279,-0.047315678004922,0.015170770339155,0.030806990260436,0.02107
280,-0.047052925313922,0.014455989873629,-0.01938963757781,0.02157
281,-0.046791517593602,0.01065309928983,-0.019385185305194,0.08198
282,-0.04653144828824,0.009527318822265,-0.019060458416557,0.02164
283,0.133264701146013,0.02380319121748,-0.01841785449013,0.10315
284,0.132803674232287,0.027376755645638,-0.018299951309407,0.02191
285,0.112344203298652,0.030186896814198,0.021817303331542,0.02153
286,0.111966283273698,0.039503118017397,0.021773912734584,0.0822
287,0.111549589101692,0.04196273425557,0.021730520185548,0.02145
288,0.241134437022529,0.047151425673144,0.041687126394301,0.02151
289,0.240200821366573,0.066709591745248,0.041563732065061,0.08322
290,0.239270816484873,0.071117017436009,0.041440657896432,0.02071
291,0.398344408429085,0.079280154601658,0.12131790330144,0.02131
292,0.396781583304679,0.112216563285916,0.120875467692681,0.0819
293,0.395224887270733,0.121513514060193,0.120434630482339,0.02179
294,-0.216325703700273,0.117577266813508,-0.030004614037803,0.02167
295,-0.215430213541708,0.100067330844531,-0.029842271555872,0.08343
296,-0.214698426093153,0.09589493187916,-0.029680747739971,0.02087
297,-0.793969046060769,0.07934191480655,-0.279520038638253,0.02084
298,-0.790922065893827,0.014562518581392,-0.278360140317385,0.08161
299,-0.787686758063483,-0.003017048893425,-0.277365048862465,0.02185
300,0.045535322057272,-0.002899984156076,-0.03637346437694,0.02166
301,0.045424228525191,-0.000581967022259,-0.036345374726517,0.08271
302,0.045313295176213,-0.001164404175192,-0.036156927817867,0.02083
303,0.44520252250637,0.007128633008251,0.134030593041509,0.02167
304,0.443491911005163,0.042186885385496,0.133537192244855,0.0819
305,0.441787861155606,0.050511164731328,0.132885594165085,0.02158
306,-0.279909652165731,0.043477390316862,-0.187762927725122,0.02168
307,-0.278720653986275,0.020149651028841,-0.187128387609714,0.08161
308,-0.277576689237821,0.013040132056862,-0.186335919608386,0.02185
309,0.71356258332311,0.027389927067172,0.134453202703134,0.02166
310,0.710737182930581,0.084353471401588,0.133958993410875,0.08154
311,0.707762968739859,0.098770593232138,0.13346658654171,0.02221
312,-0.055198823532264,0.096180890454819,0.022975975583605,0.02133
313,-0.05510824567371,0.089900169738866,0.022927154047779,0.08358
314,-0.054977509256848,0.086271071330655,0.022838355468631,0.02076
315,-0.17484693699939,0.079924099256688,-0.287250099556348,0.02091
316,-0.174236529679843,0.062438768215687,-0.286098212354816,0.08285
317,-0.173468208067861,0.0544670482092,-0.284950944249302,0.02085
318,0.2472967547557,0.055034901905193,0.056191723282765,0.02146
319,0.246378373368001,0.070392620564066,0.055969808689683,0.08142
320,0.245463382283329,0.071769706272756,0.055748770345773,0.022
321,0.264551769073359,0.073707221811215,-0.104471395208324,0.02158
322,0.263563521354953,0.092445550387358,-0.104050691418314,0.08185
323,0.262418946789989,0.098022261219318,-0.103791681716301,0.02195
324,0.251279311805203,0.104074807041068,-0.173533079280841,0.02169
325,0.250184595197147,0.125733633911155,-0.172994884997957,0.08281
326,0.249094615852966,0.131797010458922,-0.172258219740068,0.02079
327,-0.141990646609984,0.129561096724164,-0.241524679886082,0.02143
328,-0.141511212487085,0.118109459250903,-0.240514252219413,0.08278
329,-0.140993341986823,0.113941061546442,-0.239668043579198,0.02084
330,-0.370477350271163,0.104271886683408,-0.168824756380069,0.02164
331,-0.369043230595757,0.071764865700653,-0.168264380789837,0.08385
332,-0.367614656240149,0.063403255955417,-0.167585787008224,0.02086
333,0.313808394212303,0.069951302623736,0.273090070253229,0.02055
334,0.312505942095635,0.095314860234683,0.272003202029182,0.08245
335,0.311528888661593,0.099223674147113,0.270760659309803,0.02097
336,-0.73944534844005,0.080307920628105,-0.390476295119053,0.02168
337,-0.736216776107098,0.017196371806182,-0.389067686083027,0.082
338,-0.732922201227235,-0.000808909636623,-0.387664098298567,0.02136
339,0.090357796522007,-0.00038008219779,0.273734485866594,0.0214
340,0.090343281044474,0.0059282213619,0.272488083984007,0.08267
341,0.090167435966017,0.007587347409631,0.271447273564706,0.0211
342,-0.460008447844308,-0.001087911864304,-0.149589570180583,0.02147
343,-0.457984367263127,-0.037373427212552,-0.148942462332288,0.08214
344,-0.456609119191429,-0.046947572908997,-0.148458137913656,0.02172
345,-0.105237545354429,-0.049745941347727,-0.017975305010976,0.02097
346,-0.105269638362218,-0.059566665488295,-0.01801395944131,0.0838
347,-0.105299790825219,-0.064283948142712,-0.017772017031322,0.02083
348,-0.443994334071299,-0.115289383183997,0.002626935148317,0.10286
349,-0.442144194609476,-0.131232652809911,0.002464283484763,0.02194
350,-0.030301752354002,-0.138918753289517,-0.027697108996445,0.02159
351,-0.030106975329459,-0.148478082896225,-0.027737249766339,0.08206
352,-0.029633271693074,-0.156042702032683,-0.02789662625633,0.02144
353,-0.059162875974175,-0.163397794986826,0.081945716061595,0.02164
354,-0.05857576928868,-0.172748750905501,0.081349765986997,0.08274
355,-0.057992412850654,-0.17776489239805,0.081037272381539,0.02093
356,0.252587213948177,-0.175131490756132,-0.069274022871332,0.02154
357,0.251923131611223,-0.158126085150589,-0.068984124358538,0.08104
358,0.250620320537541,-0.156450755712475,-0.06881543664948,0.02229
359,-0.010676098817657,-0.161005518255361,-0.058646994696104,0.02167
360,-0.010926156743142,-0.164164657517179,-0.05851879923137,0.08169
361,-0.011174043387642,-0.165406150438111,-0.058070690978438,0.02192
362,0.088580227879522,-0.162116365202722,0.122374768709258,0.02166
363,0.087936643761243,-0.153148731524996,0.122097593850509,0.08136
364,0.087496791032264,-0.149515319052369,0.121500678394329,0.02221
365,0.067059050138816,-0.146827088689445,-0.049093415299702,0.02152
366,0.06670341122386,-0.140791824870843,-0.049004700255035,0.08161
367,0.066789544475421,-0.138488488439618,-0.049035909436081,0.02188
368,-0.2318434453108,-0.160157114305132,-0.009255234322858,0.1045
369,-0.230727343076996,-0.16122811633713,-0.009162725524248,0.02093
370,-0.019616460165937,-0.15758609479043,0.130929191287721,0.02143
371,-0.019350772680677,-0.15452168414599,0.130460519368804,0.08161
372,-0.019566896831936,-0.149356320567004,0.129993501958177,0.02192
373,-0.019780982377623,-0.142133728184025,-0.050471866681474,0.02168
374,-0.019993042168595,-0.135511279415535,-0.05021559226804,0.08178
375,-0.020363088985521,-0.126841002273909,-0.049640560500046,0.02171
376,0.019270144460764,-0.11700643713169,-0.03906932553672,0.0216
377,0.018746637848902,-0.106152995152417,-0.038541866204133,0.08169
378,0.018587010967623,-0.096838482968528,-0.038498001436998,0.02205
379,-0.001571638844812,-0.087891274295482,-0.02845387091814,0.0215
380,-0.001649316850922,-0.079317043068169,-0.028449477475411,0.08163
381,-0.001086348286761,-0.072087271501405,-0.028564663918288,0.02181
382,-0.210527857082045,-0.070536159262639,-0.048678473677983,0.02175
383,-0.209133816425393,-0.081832151043444,-0.048710915924978,0.08349
384,-0.207947559648282,-0.078986242701634,-0.048622319778417,0.02096
385,0.023232553215676,-0.071003362265384,-0.018533653026375,0.02072
386,0.023486552337676,-0.06221727699698,-0.018564917651232,0.08158
387,0.023218147745849,-0.057330748530671,-0.018595635620642,0.02188
388,-0.146633356959256,-0.068989853649573,-0.018655447062922,0.10315
389,-0.146499196776143,-0.068745631210566,-0.018364548215213,0.02199
390,-0.056363763740784,-0.066254635086941,-0.058075678071133,0.02157
391,-0.056587070182558,-0.067389074057733,-0.057628825055434,0.08305
392,-0.056607688352579,-0.065458868770116,-0.057344617653012,0.02087
393,-0.146627236184117,-0.066000203903535,0.072938238151392,0.02126
394,-0.146285721909989,-0.075749015984271,0.072699748623243,0.08286
395,-0.145424593714275,-0.0764888794255,0.072141999999509,0.02091
396,-0.204568013972576,-0.078884004798584,0.051587550168787,0.02154
397,-0.203475960075311,-0.093913209751552,0.051116381664711,0.0834
398,-0.202269369521,-0.098009565677414,0.050968157107864,0.0209
399,0.338930823924236,-0.091141187223593,-0.019179699514635,0.02083
400,0.337964652131824,-0.06364839952329,-0.019047188774667,0.08194
401,0.336640786820568,-0.056716031819057,-0.019075431245426,0.02153
402,0.525322104997368,-0.045744986689517,-0.189103143021399,0.02165
403,0.523248586376164,-0.003324083637032,-0.188450327896265,0.08197
404,0.52070325075025,0.007292054444818,-0.187639709641843,0.02166
405,-0.011830094168039,0.00633035437708,-0.08683256112821,0.02166
406,-0.012231503578993,0.004830947156536,-0.086428867567332,0.08278
407,-0.012189512433153,0.005088730566128,-0.086067014233963,0.02093
408,0.137852338487577,0.009462528698626,0.00429332713462,0.02132
409,0.137294049633141,0.022265598616188,0.004292162844482,0.0816
410,0.126498021452124,0.026594738085967,0.002930939175431,0.02201
411,0.425786164791761,0.036862733134296,0.071580536621127,0.02069
412,0.413917979016338,0.072852866291882,0.069960890392231,0.08329
413,0.412857926148482,0.084003292097293,0.06971305604458,0.02118
414,0.061799731015904,0.087950854059459,0.049466084997464,0.0216
415,0.062143395717569,0.09573209793255,0.049299974309828,0.08146
416,0.062163322305924,0.100221354577849,0.049134401050333,0.02195
417,0.07218209518724,0.105002308010716,0.048969363577325,0.02148
418,0.072159723272349,0.113285268825029,0.048804860253684,0.08172
419,0.072096375419255,0.117540490212774,0.048800889446816,0.02188
420,0.042032379793412,0.121222553734453,0.008796169528638,0.0214
421,0.04208774259057,0.12756940635948,0.008950706555574,0.082
422,0.041341989967274,0.132029612700634,0.008743866547583,0.02184
423,-0.029398470038918,0.135105904045966,0.008538538048351,0.02153
424,-0.029853667836899,0.13596739990454,0.008334712275247,0.08374
425,-0.030584753676976,0.137569729561285,0.00849238049172,0.02072
426,-0.031309513171646,0.13887720156274,0.068648654007065,0.02093
427,-0.032027985234301,0.137831864811108,0.068563541456198,0.08163
428,-0.031020208568244,0.137022086003085,0.067958011427275,0.02191
429,-0.040019981667751,0.135573438655646,-0.01264377137808,0.02164
430,-0.038987260259125,0.131820175607597,-0.012921827249175,0.08145
431,-0.037522160302062,0.130442232184498,-0.01279745637296,0.02238
